UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U104690,1,1,85,PR100285,MAC OS X,PR100083,0,0
U104691,2,3,1418,PR100065,WINDOWS,PR100017,0,4
U104692,2,3,742,PR100365,ANDROID,PR100014,3,0
U104693,2,3,0,PR100340,WINDOWS,PR100340,2,2
U104694,1,8,1028,PR100166,WINDOWS,PR100072,6,7
U104695,1,1,85,PR100182,ANDROID,Product101,0,0
U104696,2,5,50,PR100982,ANDROID,PR100017,4,1
U104697,1,1,629,PR101321,MAC OS X,PR101321,1,0
U104699,4,16,122,PR100017,ANDROID,Product101,5,1
U104700,1,2,76,PR100102,WINDOWS,PR100374,1,5
U104701,3,9,920,PR100486,WINDOWS,PR101054,14,58
U104702,1,1,749,PR101029,WINDOWS,Product101,0,3
U104703,2,1,174,PR100147,WINDOWS,PR100147,3,3
U104704,1,3,738,PR100742,WINDOWS,PR100961,0,1
U104705,1,13,121,PR100102,WINDOWS,PR101030,0,1
U104706,1,1,88,PR100025,ANDROID,PR100025,1,0
U104707,1,21,312,PR101853,WINDOWS,PR100166,24,66
U104708,2,4,938,PR100166,WINDOWS,PR100166,6,7
U104709,1,5,87,PR101221,WINDOWS,PR102804,4,0
U104710,1,9,78,PR100515,MAC OS X,Product101,11,34
U104711,1,3,315,PR100232,WINDOWS,Product101,0,7
U104712,1,9,370,PR101042,WINDOWS,PR101042,11,120
U104713,0,0,66,Product101,ANDROID,PR100446,0,0
U104714,2,3,560,PR103020,WINDOWS,PR103020,2,2
U104715,1,11,771,PR100166,WINDOWS,PR100732,15,19
U104716,1,4,112,PR100277,WINDOWS,PR100166,1,0
U104717,1,4,858,PR101723,WINDOWS,PR102824,0,0
U104718,1,0,71,Product101,WINDOWS,Product101,1,0
U104719,1,3,144,PR100353,WINDOWS,PR100133,1,2
U104720,1,1,90,PR100776,WINDOWS,PR100173,0,1
U104721,1,2,43,PR100453,WINDOWS,PR100453,1,0
U104722,6,1,64,PR100166,WINDOWS,PR100166,13,0
U104723,2,13,758,PR101932,WINDOWS,PR101556,4,9
U104724,4,14,123,PR100287,WINDOWS,PR100044,21,33
U104725,2,6,302,PR100028,WINDOWS,PR100453,2,0
U104726,2,2,107,PR100534,WINDOWS,PR100106,2,0
U104727,1,4,151,PR100338,WINDOWS,PR100901,1,7
U104728,2,2,43,PR100355,WINDOWS,Product101,3,0
U104729,1,1,186,PR100025,ANDROID,PR100025,1,0
U104730,2,1,181,PR100348,ANDROID,PR100348,1,2
U104731,1,1,109,PR100020,WINDOWS,PR100020,1,0
U104732,3,10,416,PR100578,WINDOWS,PR100324,4,4
U104733,2,3,75,Product101,WINDOWS,PR100043,4,1
U104734,2,2,438,PR100606,WINDOWS,PR100152,2,2
U104735,2,3,233,PR100758,WINDOWS,PR100192,1,0
U104736,3,1,406,PR100178,WINDOWS,PR100178,1,31
U104737,1,1,511,PR100025,ANDROID,PR100025,1,0
U104738,2,1,1974,PR100560,ANDROID,PR100560,3,0
U104739,1,1,232,PR100655,ANDROID,PR100655,0,1
U104740,1,5,64,PR100850,WINDOWS,PR100309,4,7
U104741,2,8,1227,Product101,WINDOWS,Product101,4,11
U104742,2,3,399,PR100051,WINDOWS,PR100115,4,4
U104743,1,12,154,PR100802,ANDROID,Product101,5,2
U104744,1,5,79,PR100017,WINDOWS,PR100166,3,8
U104745,3,9,2256,PR101390,MAC OS X,PR100172,2,0
U104747,1,12,76,PR101148,WINDOWS,PR100660,11,36
U104748,5,5,43,PR100254,WINDOWS,PR100254,5,13
U104749,2,4,91,PR100197,WINDOWS,PR100050,2,2
U104750,0,0,56,Product101,MAC OS X,PR100632,0,0
U104751,0,1,817,PR100003,ANDROID,PR100003,0,0
U104752,2,1,82,PR100188,WINDOWS,Product101,1,1
U104753,2,6,1215,PR100220,ANDROID,Product101,6,10
U104754,3,6,321,PR100515,WINDOWS,PR100551,3,11
U104756,2,2,2012,PR100089,WINDOWS,PR101063,1,1
U104757,1,2,530,PR101332,ANDROID,PR101332,1,0
U104758,2,3,2256,PR100378,WINDOWS,PR100852,1,5
U104759,1,1,1591,PR100209,MAC OS X,PR100209,1,0
U104760,1,5,65,PR100515,WINDOWS,PR102391,5,3
U104761,1,3,617,PR100017,WINDOWS,PR100070,0,1
U104762,1,9,1108,PR100232,WINDOWS,PR100051,4,20
U104763,5,10,1652,PR100908,MAC OS X,PR100177,11,47
U104764,1,2,804,PR100401,WINDOWS,PR100401,2,5
U104765,1,1,124,PR100453,WINDOWS,PR100453,1,0
U104766,2,5,129,PR100321,ANDROID,PR100321,2,1
U104767,1,2,1575,PR101269,MAC OS X,PR100050,1,0
U104768,2,3,403,PR100232,WINDOWS,PR100758,0,3
U104769,4,7,207,PR100199,WINDOWS,PR100078,3,70
U104770,1,1,109,PR100120,WINDOWS,PR100120,1,0
U104771,3,16,179,PR100390,WINDOWS,PR100390,13,15
U104772,2,3,0,PR100368,MAC OS X,PR100368,2,1
U104773,2,5,302,PR100591,WINDOWS,PR100287,2,1
U104774,1,3,1005,PR100484,WINDOWS,PR100325,3,3
U104775,1,2,371,PR100047,WINDOWS,PR100002,1,0
U104776,2,3,1224,PR100152,WINDOWS,PR101151,3,1
U104777,2,4,948,PR100219,WINDOWS,PR100070,7,3
U104778,3,7,671,PR100279,WINDOWS,PR100279,9,40
U104779,1,2,849,PR100561,WINDOWS,PR100561,1,20
U104780,1,1,526,PR100188,ANDROID,PR100188,2,0
U104781,1,1,48,PR100321,MAC OS X,PR100321,1,10
U104782,2,4,87,PR100166,WINDOWS,PR100166,3,0
U104783,1,7,126,PR100017,WINDOWS,PR100040,6,27
U104784,1,1,1195,PR100606,ANDROID,PR100606,1,6
U104785,4,3,94,PR100859,MAC OS X,Product101,5,0
U104786,3,8,76,PR100123,IOS,PR100123,13,18
U104787,1,2,1245,PR100025,ANDROID,PR100317,2,0
U104788,5,6,173,PR100254,WINDOWS,PR100321,5,203
U104789,1,1,0,PR100210,WINDOWS,PR100210,1,0
U104790,1,1,244,PR100001,WINDOWS,PR100001,1,0
U104792,4,6,150,PR100390,WINDOWS,PR100166,13,23
U104793,2,8,161,PR101042,WINDOWS,PR101042,10,49
U104794,0,0,80,Product101,WINDOWS,PR100339,0,0
U104795,3,3,84,PR100083,WINDOWS,PR100083,8,14
U104796,1,0,451,Product101,ANDROID,Product101,1,0
U104797,0,0,75,Product101,WINDOWS,PR100873,0,0
U104798,2,4,346,PR100461,IOS,PR100461,7,6
U104799,3,8,55,PR100110,WINDOWS,PR100110,8,12
U104800,3,1,227,PR100198,WINDOWS,PR100198,3,0
U104801,1,1,341,PR101047,ANDROID,PR101047,1,0
U104802,2,2,394,PR100178,MAC OS X,PR100794,0,4
U104803,1,1,1051,PR100403,WINDOWS,PR100403,1,6
U104804,4,4,155,PR101182,WINDOWS,PR102447,9,6
U104805,2,2,48,PR100025,ANDROID,PR100025,1,1
U104806,4,12,117,PR100390,WINDOWS,PR100166,11,20
U104807,1,1,769,PR100017,WINDOWS,PR100406,1,0
U104808,1,1,1091,PR100102,ANDROID,Product101,0,9
U104809,1,2,107,PR100321,MAC OS X,PR100321,2,0
U104810,1,4,165,PR100457,WINDOWS,PR100457,1,2
U104811,1,2,1951,PR103726,ANDROID,PR100017,2,1
U104812,5,14,109,PR100102,WINDOWS,PR100354,17,16
U104813,3,4,438,PR100069,LINUX,PR100136,4,15
U104814,2,4,85,PR100166,WINDOWS,PR100166,2,4
U104815,1,1,1054,PR100948,WINDOWS,PR100948,1,0
U104816,3,16,54,PR100072,WINDOWS,Product101,21,28
U104817,1,1,124,PR100055,WINDOWS,PR100055,1,0
U104818,1,2,45,PR100339,WINDOWS,PR100339,1,1
U104819,3,4,591,PR100055,WINDOWS,PR100055,2,1
U104820,2,2,1421,PR100159,ANDROID,PR100024,2,0
U104821,1,1,441,PR100371,WINDOWS,PR101964,0,3
U104822,1,1,258,PR100527,ANDROID,PR100527,2,0
U104823,2,8,153,PR101042,WINDOWS,PR101707,2,1
U104824,3,4,271,PR100901,WINDOWS,PR100901,9,22
U104825,4,7,1373,PR100000,WINDOWS,PR100000,8,3
U104826,3,4,245,PR100614,WINDOWS,PR100872,4,6
U104827,3,2,1782,PR100044,WINDOWS,PR100044,4,0
U104828,1,1,178,PR100747,ANDROID,PR100747,1,0
U104829,0,0,70,Product101,ANDROID,PR100895,0,0
U104830,1,1,43,PR100028,WINDOWS,PR100028,1,0
U104831,3,6,428,PR100166,ANDROID,PR100470,4,1
U104832,3,1,947,PR100515,WINDOWS,PR100732,2,10
U104833,2,3,298,PR100153,ANDROID,PR100133,3,0
U104834,1,0,58,Product101,WINDOWS,Product101,0,2
U104835,2,3,2034,PR100051,WINDOWS,PR100051,3,3
U104836,3,8,50,PR100487,ANDROID,PR100487,6,3
U104837,1,1,67,PR100025,ANDROID,Product101,0,0
U104838,3,4,850,PR100025,ANDROID,PR100234,2,2
U104839,4,13,1097,PR101389,MAC OS X,PR101389,3,3
U104840,3,1,1218,PR100014,ANDROID,PR100014,6,0
U104841,1,1,68,PR100481,WINDOWS,PR100061,0,1
U104842,2,11,245,PR100036,WINDOWS,PR100051,11,27
U104843,4,1,183,PR100185,WINDOWS,PR100185,7,0
U104844,2,8,809,PR100908,WINDOWS,PR100060,8,10
U104845,1,1,217,PR100113,WINDOWS,PR100113,1,0
U104846,1,1,386,PR100859,WINDOWS,PR100859,1,0
U104847,2,2,252,PR101239,WINDOWS,PR100305,2,0
U104848,1,1,299,PR100859,WINDOWS,PR100859,1,0
U104849,0,0,328,Product101,ANDROID,PR100017,0,0
U104850,2,3,666,PR100771,WINDOWS,Product101,1,3
U104851,4,4,201,PR100348,WINDOWS,PR100181,4,2
U104852,3,8,548,PR100390,ANDROID,PR100166,4,12
U104853,1,1,812,PR100017,ANDROID,Product101,0,1
U104854,2,3,112,PR100133,WINDOWS,PR100428,1,0
U104855,3,6,49,PR100767,ANDROID,PR100642,5,1
U104856,0,2,987,PR100483,ANDROID,PR100483,0,0
U104857,1,3,85,PR100679,MAC OS X,PR100060,1,0
U104858,1,1,665,PR100017,WINDOWS,PR100017,3,3
U104859,1,4,43,PR101764,WINDOWS,PR101764,1,0
U104860,1,4,50,Product101,WINDOWS,PR100432,1,0
U104861,1,1,118,PR100730,WINDOWS,Product101,0,4
U104862,6,23,1167,PR101042,UBUNTU,PR101367,93,777
U104863,1,1,231,PR100113,WINDOWS,PR100113,2,0
U104864,3,6,0,PR100378,WINDOWS,PR100242,10,12
U104865,6,24,455,PR100642,ANDROID,PR100952,17,0
U104866,1,1,862,PR100236,WINDOWS,PR100236,1,0
U104867,1,10,92,PR100083,WINDOWS,PR100166,2,61
U104868,1,1,127,PR100885,WINDOWS,PR100885,1,0
U104869,4,10,560,PR100102,WINDOWS,PR100123,18,49
U104870,2,3,987,PR100359,WINDOWS,PR100359,3,0
U104871,1,0,823,Product101,ANDROID,Product101,1,0
U104872,2,1,937,PR101161,ANDROID,PR101161,2,0
U104873,1,2,864,PR100767,WINDOWS,PR100616,1,1
U104874,1,2,694,PR102648,WINDOWS,Product101,3,0
U104875,2,10,116,PR100200,WINDOWS,PR100036,9,37
U104876,1,1,66,PR100044,WINDOWS,Product101,1,0
U104877,1,1,232,PR100166,ANDROID,PR100166,3,0
U104878,3,4,645,PR100446,LINUX,PR100446,1,4
U104879,1,6,59,PR102655,WINDOWS,Product101,13,51
U104880,1,1,133,PR100928,WINDOWS,PR100928,1,0
U104881,1,1,131,PR100339,ANDROID,PR100339,1,0
U104882,2,20,449,PR100036,MAC OS X,PR101045,23,50
U104883,1,8,1028,PR100578,LINUX,PR100263,7,1
U104884,2,2,390,PR100252,IOS,PR100252,2,0
U104885,2,25,525,PR100390,WINDOWS,Product101,7,2
U104886,3,18,640,PR100390,WINDOWS,PR100390,25,17
U104887,1,1,43,Product101,WINDOWS,Product101,1,1
U104888,3,5,111,PR100102,ANDROID,PR101575,2,2
U104889,5,11,272,PR100578,ANDROID,PR100694,8,16
U104890,1,1,234,Product101,WINDOWS,PR100134,1,0
U104891,1,1,292,PR100017,ANDROID,PR100017,1,3
U104892,1,4,0,PR100015,ANDROID,PR100194,1,0
U104893,1,1,367,PR100367,WINDOWS,Product101,0,9
U104894,1,2,1210,PR100166,WINDOWS,PR100166,3,1
U104895,1,1,1642,PR100006,ANDROID,PR100006,1,0
U104896,2,3,1075,PR101421,WINDOWS,PR101421,2,3
U104897,2,5,176,PR102487,WINDOWS,PR100102,2,4
U104898,1,3,201,PR100035,WINDOWS,PR100739,1,0
U104899,1,1,58,PR100060,ANDROID,PR100060,1,0
U104900,2,1,141,PR100654,WINDOWS,PR100654,3,20
U104901,1,6,338,PR100166,WINDOWS,PR103756,4,4
U104902,2,5,84,PR102878,WINDOWS,PR100043,2,2
U104903,1,4,665,PR100390,WINDOWS,PR100017,3,1
U104904,3,10,198,PR100102,WINDOWS,PR100788,4,2
U104905,1,2,437,PR101000,ANDROID,PR101000,2,0
U104906,1,3,52,PR100469,WINDOWS,PR100017,0,1
U104907,2,3,606,PR100197,WINDOWS,PR100170,4,1
U104908,3,4,131,PR100102,WINDOWS,PR100771,2,3
U104909,5,2,1614,PR100200,ANDROID,PR100102,6,0
U104910,1,1,122,PR100113,WINDOWS,PR100159,1,0
U104911,0,1,43,PR100047,WINDOWS,PR100047,0,0
U104912,1,1,155,PR100234,ANDROID,PR100234,0,0
U104913,1,7,299,PR100428,WINDOWS,PR100428,8,15
U104914,5,8,750,PR101287,WINDOWS,PR100027,6,8
U104915,1,2,135,PR100771,WINDOWS,Product101,0,9
U104916,1,4,970,PR101301,WINDOWS,PR100665,0,6
U104917,1,3,952,PR100185,WINDOWS,PR100185,0,1
U104918,4,26,458,PR105261,WINDOWS,Product101,23,83
U104919,3,2,783,PR100115,ANDROID,PR100134,2,0
U104920,1,1,276,PR100188,WINDOWS,PR100188,2,0
U104921,2,2,1227,PR100333,WINDOWS,Product101,0,10
U104922,1,5,187,PR100095,WINDOWS,PR100095,4,1
U104923,2,5,135,PR100017,WINDOWS,PR100166,5,2
U104924,1,1,70,PR100060,WINDOWS,Product101,0,1
U104925,1,2,73,PR100108,ANDROID,PR100108,3,4
U104926,2,2,81,PR100450,ANDROID,PR100450,3,1
U104927,2,6,53,PR100655,WINDOWS,PR100035,15,0
U104928,2,2,350,PR100676,IOS,PR100200,2,0
U104929,1,1,63,PR100401,WINDOWS,PR100108,0,1
U104930,2,6,72,PR100301,WINDOWS,PR100298,1,1
U104931,2,4,1224,PR100549,ANDROID,PR100108,2,0
U104932,2,3,218,PR100082,WINDOWS,PR100359,3,8
U104935,2,19,460,PR100390,WINDOWS,PR100040,21,40
U104936,1,1,606,PR100733,ANDROID,Product101,0,0
U104937,5,22,0,PR100890,WINDOWS,Product101,14,45
U104938,2,2,623,PR100470,ANDROID,PR100470,3,1
U104939,1,5,232,PR100095,ANDROID,PR100095,1,0
U104940,2,5,103,Product101,WINDOWS,Product101,3,2
U104941,2,2,2199,PR100302,WINDOWS,PR103021,2,0
U104942,0,0,167,Product101,WINDOWS,PR100390,0,0
U104943,1,1,248,PR100453,WINDOWS,PR100453,1,0
U104944,1,2,63,PR100089,ANDROID,PR100089,1,0
U104945,0,1,388,PR100074,WINDOWS,PR100074,0,0
U104946,1,2,0,PR101515,WINDOWS,PR103056,1,1
U104947,0,0,768,Product101,WINDOWS,PR100003,0,0
U104948,2,4,60,PR100200,ANDROID,PR102273,4,7
U104950,2,13,57,PR101206,WINDOWS,PR101426,1,0
U104951,2,1,339,PR100487,ANDROID,PR100487,4,2
U104952,1,3,52,PR100422,WINDOWS,PR100422,3,0
U104953,1,2,56,PR100070,FEDORA,Product101,1,0
U104954,2,2,180,PR102993,WINDOWS,PR102993,1,0
U104955,1,1,68,PR100446,ANDROID,PR100446,1,0
U104956,1,4,67,PR100673,ANDROID,PR100200,3,12
U104957,1,1,50,PR100187,LINUX,PR100187,1,0
U104958,4,9,60,PR100141,WINDOWS,Product101,4,9
U104959,2,2,67,PR100403,WINDOWS,PR100027,0,3
U104960,1,4,1133,PR100072,ANDROID,PR100072,2,3
U104961,1,4,1038,PR100390,WINDOWS,PR100390,3,1
U104962,2,8,344,PR100166,ANDROID,PR100166,11,9
U104963,1,5,1049,PR100017,WINDOWS,PR101053,13,27
U104964,2,3,237,PR100102,ANDROID,PR100102,2,1
U104965,2,1,209,PR100247,WINDOWS,PR100247,2,0
U104966,2,5,87,PR100166,WINDOWS,PR100017,7,5
U104967,3,4,48,PR100000,WINDOWS,PR100446,3,21
U104968,1,1,143,PR100279,UBUNTU,PR100279,1,0
U104969,1,5,110,PR101773,WINDOWS,PR100187,2,40
U104970,1,1,611,PR100025,ANDROID,PR102275,0,0
U104971,0,2,208,PR102165,WINDOWS,PR102165,0,0
U104972,4,25,245,PR100673,MAC OS X,PR100166,4,11
U104973,3,8,91,PR100136,WINDOWS,PR101063,3,2
U104974,2,17,255,PR100431,WINDOWS,PR100096,2,0
U104976,4,6,439,PR100197,WINDOWS,Product101,4,29
U104977,3,7,93,PR100017,WINDOWS,PR100446,8,17
U104978,1,1,1040,PR100335,ANDROID,PR100335,1,0
U104979,2,1,1132,PR100094,WINDOWS,PR100094,1,0
U104980,2,3,68,PR100200,ANDROID,PR101637,3,5
U104981,3,4,376,PR100059,WINDOWS,PR100017,6,19
U104982,2,3,1093,PR101873,WINDOWS,PR101873,3,0
U104983,3,13,279,PR100102,WINDOWS,PR100017,2,1
U104984,3,14,90,PR100017,WINDOWS,PR100017,19,27
U104985,1,1,287,PR100406,WINDOWS,PR100406,1,0
U104987,1,1,2127,PR100044,ANDROID,PR100044,4,2
U104988,3,2,210,PR102626,ANDROID,PR103208,8,2
U104989,1,1,62,PR100621,MAC OS X,PR100621,1,1
U104990,1,6,115,PR100390,WINDOWS,PR100040,8,11
U104992,1,2,1009,PR100636,WINDOWS,PR100319,1,1
U104993,1,2,265,PR100144,LINUX,PR100017,1,2
U104994,1,0,164,Product101,WINDOWS,PR100166,1,0
U104995,2,4,1268,PR100017,WINDOWS,PR100017,2,0
U104996,3,6,98,PR100102,WINDOWS,PR100166,5,16
U104997,3,4,78,PR100470,ANDROID,PR100470,4,0
U104998,7,20,720,PR100102,UBUNTU,PR100102,49,65
U104999,2,2,295,PR100047,WINDOWS,PR100047,1,2
U105000,1,6,183,PR100017,WINDOWS,PR100017,5,14
U105001,2,4,104,PR101314,LINUX,PR100219,2,4
U105002,3,6,372,PR100017,ANDROID,PR100895,5,15
U105003,1,2,537,PR100017,WINDOWS,PR100534,1,0
U105004,4,4,139,PR100506,MAC OS X,PR100279,3,5
U105005,1,0,87,Product101,WINDOWS,PR100081,1,0
U105006,4,10,194,PR100885,WINDOWS,PR101062,8,12
U105007,2,8,179,PR101367,WINDOWS,PR103751,4,7
U105008,1,1,656,PR100355,WINDOWS,PR100355,1,0
U105009,0,0,313,Product101,WINDOWS,PR109124,0,0
U105010,1,3,152,PR100273,WINDOWS,PR100254,1,1
U105011,0,1,151,PR100123,MAC OS X,PR101228,0,0
U105012,1,1,79,PR100102,WINDOWS,PR100102,1,1
U105013,3,6,50,PR100083,MAC OS X,PR100153,4,22
U105014,1,3,181,PR100362,WINDOWS,PR100753,1,0
U105015,2,3,79,PR100145,WINDOWS,PR100145,14,11
U105016,2,2,1106,PR100163,WINDOWS,PR100163,2,1
U105017,2,31,60,PR100390,ANDROID,Product101,83,69
U105018,4,1,419,PR100192,WINDOWS,PR100192,5,26
U105019,0,0,332,Product101,WINDOWS,PR100561,0,0
U105020,1,1,807,PR100030,LINUX,PR100030,1,0
U105021,1,1,101,PR100311,WINDOWS,Product101,0,0
U105022,2,7,449,PR102705,WINDOWS,PR102705,4,17
U105023,1,2,377,PR101330,WINDOWS,PR100390,1,4
U105024,1,1,122,PR100017,WINDOWS,Product101,0,1
U105025,1,1,87,PR100060,WINDOWS,Product101,0,9
U105026,1,2,79,PR100209,MAC OS X,PR100872,1,1
U105027,2,3,894,PR100753,WINDOWS,PR101064,2,0
U105028,1,4,46,PR100044,WINDOWS,PR100515,1,2
U105029,0,1,613,PR100275,WINDOWS,Product101,0,0
U105030,4,12,275,PR100910,WINDOWS,PR100910,18,29
U105031,0,1,131,PR100017,WINDOWS,Product101,0,0
U105032,4,5,427,PR100152,WINDOWS,PR100330,3,11
U105033,0,1,312,PR100193,WINDOWS,PR100193,0,0
U105034,1,2,73,PR100578,WINDOWS,PR100578,1,2
U105035,1,2,467,PR100017,WINDOWS,PR100017,2,6
U105036,3,6,687,PR100047,WINDOWS,PR100518,6,4
U105037,2,4,208,PR100657,WINDOWS,PR100401,4,0
U105038,1,3,97,PR100000,WINDOWS,PR100000,0,0
U105039,3,4,263,PR100390,WINDOWS,PR100390,4,9
U105040,1,5,413,PR101223,WINDOWS,PR101223,3,0
U105041,1,4,201,PR100606,WINDOWS,PR100606,4,3
U105042,1,2,109,PR101320,ANDROID,PR101320,3,0
U105043,1,1,1004,PR100225,WINDOWS,PR100225,0,8
U105044,1,1,92,PR100901,WINDOWS,PR100901,2,0
U105045,3,11,376,PR109693,ANDROID,PR100355,4,1
U105046,3,8,570,PR100017,WINDOWS,PR101062,6,9
U105047,1,4,343,PR100147,WINDOWS,PR100296,1,0
U105048,3,15,176,PR100102,WINDOWS,PR104308,12,38
U105049,1,3,1760,PR100003,WINDOWS,PR100003,0,4
U105050,1,1,56,PR100017,WINDOWS,PR100017,1,2
U105051,4,11,149,PR101367,WINDOWS,PR101367,17,59
U105052,3,4,75,PR100250,WINDOWS,PR100126,6,9
U105054,1,10,162,PR100166,WINDOWS,PR102367,1,3
U105055,1,2,87,PR100500,WINDOWS,PR101108,1,4
U105056,2,2,47,PR103800,WINDOWS,Product101,1,1
U105057,1,2,119,PR100061,UBUNTU,PR100946,1,2
U105058,4,3,50,PR100771,ANDROID,PR100612,5,7
U105059,1,2,143,PR100301,WINDOWS,Product101,2,0
U105060,2,4,161,PR100138,WINDOWS,PR100138,1,0
U105061,1,1,427,PR100359,WINDOWS,PR100359,1,0
U105062,2,7,109,PR100102,ANDROID,PR100017,7,10
U105063,3,4,93,PR100219,WINDOWS,PR100170,2,1
U105064,1,1,944,PR100859,WINDOWS,PR101241,0,1
U105065,1,1,149,PR100070,WINDOWS,Product101,0,2
U105066,0,0,48,Product101,WINDOWS,PR102372,0,0
U105067,2,2,85,PR100618,ANDROID,PR100618,2,0
U105068,3,5,54,PR100673,WINDOWS,Product101,4,3
U105069,1,1,881,PR101314,WINDOWS,Product101,0,15
U105070,3,4,53,PR100279,WINDOWS,PR103856,1,4
U105071,3,1,628,PR100012,ANDROID,PR100012,4,0
U105072,1,2,97,PR100017,WINDOWS,PR100017,3,5
U105073,2,7,167,PR100041,WINDOWS,PR100137,3,4
U105074,2,4,71,PR100142,WINDOWS,PR100197,1,3
U105075,3,15,929,PR102973,WINDOWS,PR100275,4,2
U105076,1,1,376,PR100586,ANDROID,PR100586,1,1
U105077,1,1,1066,Product101,WINDOWS,PR100017,1,1
U105078,2,6,397,PR100025,ANDROID,PR100788,4,0
U105079,1,5,145,PR100072,WINDOWS,PR100072,4,5
U105080,2,2,439,PR100044,LINUX,PR100044,1,0
U105081,2,2,631,PR100318,ANDROID,PR101284,2,0
U105082,3,5,79,PR100354,ANDROID,PR100013,3,0
U105083,1,1,325,PR101188,ANDROID,Product101,0,1
U105084,1,6,103,PR100017,ANDROID,PR100017,2,4
U105085,1,1,290,PR100025,ANDROID,PR100025,1,0
U105086,2,3,2165,PR100841,LINUX,PR100492,2,6
U105088,1,1,51,PR100005,WINDOWS,Product101,0,1
U105089,1,1,1183,PR100488,CHROME OS,PR100488,2,0
U105090,2,1,89,Product101,WINDOWS,PR100234,4,0
U105091,1,2,247,PR102400,WINDOWS,Product101,1,0
U105092,2,5,111,PR100505,ANDROID,PR100210,3,4
U105093,1,1,114,PR100470,ANDROID,PR100470,2,2
U105094,1,1,599,PR100017,WINDOWS,PR100017,1,1
U105095,1,3,879,PR100017,WINDOWS,PR100095,2,1
U105096,1,1,86,PR100073,ANDROID,PR100073,1,1
U105097,5,6,150,PR100166,WINDOWS,PR100390,12,8
U105098,3,4,1880,PR100210,ANDROID,PR100035,3,1
U105099,1,7,106,PR100773,WINDOWS,PR100017,3,11
U105100,2,5,121,PR100102,WINDOWS,PR100646,1,3
U105101,2,5,1914,PR100152,WINDOWS,PR100833,1,7
U105102,2,1,117,PR100073,ANDROID,PR100073,3,0
U105103,2,3,1011,PR100446,MAC OS X,PR100000,1,4
U105104,3,5,359,PR100102,WINDOWS,PR100166,2,30
U105105,1,1,528,PR100121,WINDOWS,PR100121,1,1
U105106,2,2,118,PR100055,ANDROID,PR100047,0,1
U105107,3,6,334,PR100470,WINDOWS,PR100470,13,2
U105108,1,1,43,PR100328,WINDOWS,PR100328,1,1
U105109,2,2,250,PR100044,WINDOWS,PR100044,2,3
U105110,2,7,852,PR100039,ANDROID,PR100975,8,5
U105111,1,4,752,PR100145,WINDOWS,PR100138,1,0
U105112,2,5,112,PR100182,ANDROID,PR101340,2,2
U105113,1,1,513,PR101233,WINDOWS,Product101,0,11
U105114,1,3,415,PR100500,WINDOWS,PR100679,1,0
U105115,2,2,71,PR100017,ANDROID,PR100102,1,3
U105116,2,2,673,PR100937,WINDOWS,PR100937,2,3
U105117,1,9,117,PR100072,WINDOWS,PR100123,5,8
U105118,1,2,1170,PR100324,WINDOWS,PR100324,1,1
U105119,3,6,1135,PR100017,ANDROID,PR100017,3,0
U105120,3,3,1164,PR100885,WINDOWS,PR100901,3,7
U105121,3,5,104,PR100869,WINDOWS,PR100322,5,0
U105122,2,4,108,PR100123,WINDOWS,PR100390,6,15
U105123,1,2,1587,PR100606,WINDOWS,PR100072,2,1
U105124,1,1,696,PR100188,WINDOWS,Product101,0,2
U105125,7,2,75,PR101342,WINDOWS,PR101342,18,0
U105126,1,1,2089,PR100417,WINDOWS,PR100417,1,0
U105127,4,2,79,PR100070,WINDOWS,PR100910,6,2
U105128,1,3,134,PR100166,WINDOWS,PR100040,2,3
U105129,1,5,438,PR100041,WINDOWS,PR100024,3,1
U105130,2,8,80,PR101570,ANDROID,PR102180,6,2
U105131,1,10,345,PR100060,WINDOWS,PR103833,10,27
U105132,1,3,287,PR100578,WINDOWS,PR100363,5,5
U105133,1,2,172,PR100102,WINDOWS,Product101,2,17
U105134,1,4,98,PR100209,WINDOWS,PR100028,2,7
U105135,1,6,78,PR100028,WINDOWS,PR100301,2,26
U105136,1,1,176,PR100403,ANDROID,PR100403,1,0
U105137,5,9,133,PR100137,WINDOWS,PR100169,23,5
U105138,3,3,1108,PR100390,WINDOWS,PR100390,7,3
U105139,0,0,349,Product101,WINDOWS,PR100319,0,0
U105140,2,2,775,PR100359,ANDROID,PR100359,2,0
U105141,1,2,236,PR100539,WINDOWS,PR100083,2,1
U105142,2,2,507,PR100336,WINDOWS,PR100339,2,0
U105143,3,2,70,PR100084,WINDOWS,PR101967,19,25
U105144,5,2,439,PR100166,WINDOWS,PR100166,13,11
U105145,2,3,944,PR100176,ANDROID,PR100176,7,1
U105146,1,3,55,PR100000,MAC OS X,PR100145,1,5
U105147,5,9,1214,PR100330,WINDOWS,PR101182,7,7
U105148,1,3,343,PR100017,WINDOWS,PR100017,1,2
U105149,2,10,994,PR100390,MAC OS X,PR100390,18,23
U105150,1,1,65,PR100102,ANDROID,Product101,0,0
U105151,1,1,177,PR100735,WINDOWS,PR100735,0,3
U105152,0,0,226,Product101,MAC OS X,PR100369,0,0
U105153,1,6,346,Product101,WINDOWS,Product101,1,0
U105154,1,10,111,PR100017,WINDOWS,PR100017,2,1
